user_id,transaction_id,transaction_amount,transaction_count_7d,transaction_count_30d,avg_transaction_amount_30d,is_weekend,device_type,location_city,is_fraud,event_timestamp,created_timestamp
425,3726,13.0,2,4,28.44,True,mobile,Medan,False,2026-01-11 05:14:34.293181,2026-03-02 03:05:12.293181
425,4874,145.1,1,5,51.77,False,mobile,Bandung,False,2026-01-19 16:38:35.293181,2026-03-02 03:05:12.293181
425,73,68.01,2,6,54.48,False,mobile,Semarang,False,2026-01-26 15:11:25.293181,2026-03-02 03:05:12.293181
425,2546,9.18,2,7,48.0,False,web,Surabaya,False,2026-01-27 04:14:54.293181,2026-03-02 03:05:12.293181
425,1988,319.61,3,7,92.18,True,web,Medan,False,2026-01-31 12:58:31.293181,2026-03-02 03:05:12.293181
425,1114,266.18,2,7,119.4,False,mobile,Semarang,False,2026-02-03 13:36:06.293181,2026-03-02 03:05:12.293181
425,2710,84.26,3,8,115.01,False,web,Semarang,False,2026-02-03 14:41:47.293181,2026-03-02 03:05:12.293181
425,4797,38.49,3,8,117.98,False,web,Bandung,False,2026-02-10 00:03:21.293181,2026-03-02 03:05:12.293181
425,4934,158.88,2,8,136.21,False,mobile,Bandung,False,2026-02-11 10:19:28.293181,2026-03-02 03:05:12.293181
425,1761,31.86,1,8,122.06,False,mobile,Jakarta,False,2026-02-19 02:07:59.293181,2026-03-02 03:05:12.293181
425,2201,219.48,2,9,132.88,False,mobile,Semarang,False,2026-02-20 05:24:13.293181,2026-03-02 03:05:12.293181
425,3973,77.12,2,8,149.49,False,web,Bandung,False,2026-02-26 13:39:53.293181,2026-03-02 03:05:12.293181
426,2596,852.24,1,1,852.24,False,web,Jakarta,False,2026-01-13 07:12:08.293181,2026-03-02 03:05:12.293181
426,3089,73.07,2,2,462.66,False,mobile,Jakarta,False,2026-01-15 19:41:26.293181,2026-03-02 03:05:12.293181
426,1078,92.96,2,3,339.42,False,mobile,Surabaya,False,2026-01-22 06:34:00.293181,2026-03-02 03:05:12.293181
426,2817,8.11,2,4,256.59,False,web,Jakarta,False,2026-01-23 17:08:53.293181,2026-03-02 03:05:12.293181
426,1008,11.04,1,5,207.48,False,mobile,Jakarta,False,2026-02-06 12:47:47.293181,2026-03-02 03:05:12.293181
426,875,19.21,2,6,176.1,True,mobile,Semarang,False,2026-02-08 13:57:02.293181,2026-03-02 03:05:12.293181
426,1140,62.81,3,6,44.53,False,mobile,Jakarta,False,2026-02-13 07:34:04.293181,2026-03-02 03:05:12.293181
426,2340,26.6,2,6,36.79,False,mobile,Surabaya,False,2026-02-16 00:27:51.293181,2026-03-02 03:05:12.293181
426,4477,299.1,3,7,74.26,False,mobile,Medan,False,2026-02-16 03:19:30.293181,2026-03-02 03:05:12.293181
426,2713,169.07,3,8,86.11,False,mobile,Jakarta,False,2026-02-20 08:45:33.293181,2026-03-02 03:05:12.293181
426,2131,15.98,4,8,76.49,True,mobile,Medan,False,2026-02-22 00:00:15.293181,2026-03-02 03:05:12.293181
426,2674,67.1,5,9,75.45,True,web,Medan,False,2026-02-22 16:59:37.293181,2026-03-02 03:05:12.293181
426,253,74.5,4,9,82.82,False,mobile,Surabaya,False,2026-02-23 18:03:45.293181,2026-03-02 03:05:12.293181
426,1832,50.48,5,10,79.59,False,mobile,Surabaya,False,2026-02-24 22:55:49.293181,2026-03-02 03:05:12.293181
426,4578,11.21,6,11,73.37,False,mobile,Surabaya,False,2026-02-25 18:20:50.293181,2026-03-02 03:05:12.293181
426,2435,39.48,7,12,70.55,False,web,Jakarta,False,2026-02-26 11:13:03.293181,2026-03-02 03:05:12.293181
427,1240,10.36,1,1,10.36,False,web,Medan,False,2025-12-31 20:09:47.293181,2026-03-02 03:05:12.293181
427,1937,18.77,2,2,14.56,False,mobile,Bandung,False,2026-01-07 14:46:58.293181,2026-03-02 03:05:12.293181
427,2306,45.22,1,1,45.22,True,mobile,Medan,False,2026-02-08 16:03:40.293181,2026-03-02 03:05:12.293181
427,515,44.44,2,2,44.83,False,mobile,Medan,False,2026-02-11 16:13:11.293181,2026-03-02 03:05:12.293181
427,1777,36.15,2,3,41.94,False,web,Bandung,False,2026-02-17 18:50:54.293181,2026-03-02 03:05:12.293181
427,1527,135.89,2,4,65.42,False,mobile,Surabaya,False,2026-02-19 01:56:53.293181,2026-03-02 03:05:12.293181
427,768,4.69,3,5,53.28,False,mobile,Semarang,False,2026-02-23 11:59:47.293181,2026-03-02 03:05:12.293181
427,926,30.49,2,6,49.48,True,web,Jakarta,False,2026-02-28 00:26:38.293181,2026-03-02 03:05:12.293181
427,4068,78.7,3,7,53.65,True,web,Semarang,True,2026-02-28 11:44:02.293181,2026-03-02 03:05:12.293181
428,3824,67.39,1,1,67.39,False,web,Semarang,False,2026-01-02 23:24:09.293181,2026-03-02 03:05:12.293181
428,97,53.16,1,2,60.28,False,mobile,Medan,False,2026-01-12 02:01:05.293181,2026-03-02 03:05:12.293181
428,2628,6.78,2,3,42.44,False,mobile,Semarang,False,2026-01-15 11:31:01.293181,2026-03-02 03:05:12.293181
428,588,19.32,1,3,26.42,False,web,Jakarta,False,2026-02-06 02:55:01.293181,2026-03-02 03:05:12.293181
428,1537,80.29,2,4,39.89,False,mobile,Bandung,False,2026-02-06 19:03:02.293181,2026-03-02 03:05:12.293181
428,2580,84.09,3,5,48.73,False,mobile,Medan,False,2026-02-09 06:10:08.293181,2026-03-02 03:05:12.293181
428,4259,46.47,3,5,47.39,False,mobile,Bandung,False,2026-02-13 12:12:11.293181,2026-03-02 03:05:12.293181
428,950,232.14,2,5,92.46,False,mobile,Medan,False,2026-02-16 12:03:45.293181,2026-03-02 03:05:12.293181
428,1011,32.22,2,6,82.42,True,mobile,Semarang,False,2026-02-21 10:10:03.293181,2026-03-02 03:05:12.293181
428,2726,279.54,3,7,110.58,True,mobile,Jakarta,False,2026-02-21 10:59:47.293181,2026-03-02 03:05:12.293181
429,2471,22.49,1,1,22.49,True,mobile,Surabaya,False,2026-01-04 02:54:07.293181,2026-03-02 03:05:12.293181
429,2749,87.1,1,2,54.79,False,mobile,Jakarta,False,2026-01-12 23:34:24.293181,2026-03-02 03:05:12.293181
429,1569,22.53,2,3,44.04,True,web,Medan,False,2026-01-18 21:19:40.293181,2026-03-02 03:05:12.293181
429,4953,30.98,2,4,40.78,True,web,Semarang,False,2026-01-24 11:55:22.293181,2026-03-02 03:05:12.293181
429,389,76.69,1,4,54.32,False,web,Bandung,False,2026-02-03 07:35:22.293181,2026-03-02 03:05:12.293181
429,1415,23.91,2,5,48.24,False,mobile,Bandung,False,2026-02-03 20:14:31.293181,2026-03-02 03:05:12.293181
429,3567,42.17,1,4,43.44,False,mobile,Bandung,False,2026-02-18 17:46:56.293181,2026-03-02 03:05:12.293181
429,3572,11.64,1,4,38.6,False,mobile,Surabaya,False,2026-02-26 04:42:52.293181,2026-03-02 03:05:12.293181
430,1798,46.35,1,1,46.35,False,mobile,Surabaya,False,2026-01-05 01:41:05.293181,2026-03-02 03:05:12.293181
430,4104,118.0,1,2,82.18,False,web,Semarang,False,2026-01-16 12:56:22.293181,2026-03-02 03:05:12.293181
430,2700,204.51,1,3,122.95,False,mobile,Bandung,False,2026-01-26 15:20:28.293181,2026-03-02 03:05:12.293181
430,1032,21.43,1,3,114.65,False,mobile,Medan,False,2026-02-05 09:59:11.293181,2026-03-02 03:05:12.293181
430,4282,107.62,2,4,112.89,True,mobile,Jakarta,False,2026-02-08 13:35:13.293181,2026-03-02 03:05:12.293181
430,4040,54.29,1,4,96.96,True,web,Medan,False,2026-02-21 09:56:45.293181,2026-03-02 03:05:12.293181
431,3382,14.4,1,1,14.4,False,mobile,Semarang,False,2026-01-08 22:04:14.293181,2026-03-02 03:05:12.293181
431,974,14.49,1,2,14.44,False,mobile,Jakarta,False,2026-01-16 05:49:04.293181,2026-03-02 03:05:12.293181
431,888,41.34,1,3,23.41,False,mobile,Semarang,False,2026-02-05 17:44:41.293181,2026-03-02 03:05:12.293181
431,4751,213.12,2,4,70.84,True,mobile,Semarang,False,2026-02-07 13:45:39.293181,2026-03-02 03:05:12.293181
431,229,64.59,3,4,83.38,False,web,Jakarta,False,2026-02-11 08:55:22.293181,2026-03-02 03:05:12.293181
431,4412,75.4,1,4,98.61,False,mobile,Medan,False,2026-02-19 06:04:23.293181,2026-03-02 03:05:12.293181
431,1520,40.53,2,5,87.0,False,mobile,Semarang,False,2026-02-20 04:46:00.293181,2026-03-02 03:05:12.293181
432,3332,18.98,1,1,18.98,True,mobile,Jakarta,False,2026-01-04 16:24:17.293181,2026-03-02 03:05:12.293181
432,4728,43.27,1,2,31.12,False,mobile,Medan,False,2026-01-13 05:38:43.293181,2026-03-02 03:05:12.293181
432,684,36.49,2,3,32.91,True,mobile,Bandung,False,2026-01-17 00:57:06.293181,2026-03-02 03:05:12.293181
432,4115,12.95,1,4,27.92,False,web,Medan,False,2026-01-28 05:41:52.293181,2026-03-02 03:05:12.293181
432,4877,14.27,2,5,25.19,False,mobile,Surabaya,False,2026-01-29 20:54:48.293181,2026-03-02 03:05:12.293181
432,3134,322.65,1,5,85.93,False,web,Semarang,False,2026-02-10 01:28:44.293181,2026-03-02 03:05:12.293181
432,127,75.12,1,4,106.25,False,mobile,Bandung,False,2026-02-18 18:57:39.293181,2026-03-02 03:05:12.293181
432,3253,328.13,2,5,150.62,False,mobile,Surabaya,False,2026-02-18 20:27:10.293181,2026-03-02 03:05:12.293181
433,2574,302.98,1,1,302.98,False,mobile,Surabaya,False,2026-01-01 21:13:57.293181,2026-03-02 03:05:12.293181
433,3008,7.65,1,2,155.32,False,mobile,Medan,False,2026-01-15 13:41:52.293181,2026-03-02 03:05:12.293181
433,2346,38.31,2,3,116.31,False,web,Medan,False,2026-01-16 03:27:55.293181,2026-03-02 03:05:12.293181
433,1623,105.27,3,4,113.55,False,web,Semarang,False,2026-01-20 04:04:10.293181,2026-03-02 03:05:12.293181
433,4205,46.41,1,5,100.12,False,mobile,Surabaya,True,2026-01-28 09:17:48.293181,2026-03-02 03:05:12.293181
433,1745,21.89,2,5,43.91,False,web,Jakarta,False,2026-02-02 21:48:07.293181,2026-03-02 03:05:12.293181
433,4680,98.88,1,6,53.07,False,mobile,Jakarta,False,2026-02-12 22:53:57.293181,2026-03-02 03:05:12.293181
433,2187,18.36,2,7,48.11,False,mobile,Medan,False,2026-02-13 22:15:40.293181,2026-03-02 03:05:12.293181
433,2177,5.69,3,8,42.81,True,mobile,Bandung,False,2026-02-14 00:51:02.293181,2026-03-02 03:05:12.293181
434,2661,45.95,1,1,45.95,False,mobile,Surabaya,False,2026-01-07 05:46:48.293181,2026-03-02 03:05:12.293181
434,4105,142.34,1,2,94.15,True,web,Bandung,False,2026-01-17 22:14:49.293181,2026-03-02 03:05:12.293181
434,3260,11.23,2,3,66.51,False,mobile,Jakarta,False,2026-01-21 17:26:09.293181,2026-03-02 03:05:12.293181
434,557,86.0,3,4,71.38,False,mobile,Bandung,False,2026-01-23 16:22:51.293181,2026-03-02 03:05:12.293181
434,4911,379.27,2,5,132.96,False,mobile,Medan,False,2026-01-30 12:00:56.293181,2026-03-02 03:05:12.293181
434,1860,358.39,2,6,170.53,False,web,Bandung,False,2026-02-02 00:11:45.293181,2026-03-02 03:05:12.293181
434,2061,62.83,3,7,155.14,False,web,Medan,False,2026-02-04 05:35:10.293181,2026-03-02 03:05:12.293181
434,3968,23.98,1,4,206.12,False,web,Medan,False,2026-02-25 13:02:13.293181,2026-03-02 03:05:12.293181
434,2174,157.55,2,5,196.4,False,mobile,Jakarta,False,2026-02-27 05:19:39.293181,2026-03-02 03:05:12.293181
434,57,10.63,3,6,165.44,True,web,Bandung,False,2026-02-28 05:42:06.293181,2026-03-02 03:05:12.293181
434,3106,59.51,4,7,150.31,True,mobile,Jakarta,False,2026-03-01 10:00:55.293181,2026-03-02 03:05:12.293181
435,1104,76.79,1,1,76.79,True,web,Semarang,False,2026-01-03 04:42:16.293181,2026-03-02 03:05:12.293181
435,1968,240.35,2,2,158.57,True,mobile,Medan,False,2026-01-04 18:26:04.293181,2026-03-02 03:05:12.293181
435,2936,43.06,1,3,120.07,True,mobile,Bandung,False,2026-01-24 08:54:41.293181,2026-03-02 03:05:12.293181
435,739,71.56,2,4,107.94,True,mobile,Medan,False,2026-01-25 19:33:20.293181,2026-03-02 03:05:12.293181
435,395,24.02,3,5,91.16,False,web,Semarang,False,2026-01-28 06:17:22.293181,2026-03-02 03:05:12.293181
435,4605,18.74,4,6,79.09,False,web,Surabaya,False,2026-01-28 14:13:26.293181,2026-03-02 03:05:12.293181
435,4260,52.12,4,7,75.23,True,mobile,Jakarta,False,2026-02-01 04:15:52.293181,2026-03-02 03:05:12.293181
435,3942,138.89,4,7,84.11,False,mobile,Surabaya,False,2026-02-03 11:35:13.293181,2026-03-02 03:05:12.293181
435,3409,72.54,3,7,60.13,False,web,Medan,False,2026-02-05 01:44:11.293181,2026-03-02 03:05:12.293181
435,854,174.41,1,8,74.42,False,web,Bandung,False,2026-02-19 05:49:28.293181,2026-03-02 03:05:12.293181
435,4481,284.57,2,7,109.33,False,mobile,Jakarta,False,2026-02-24 22:32:46.293181,2026-03-02 03:05:12.293181
435,4185,33.84,3,8,99.89,False,mobile,Medan,False,2026-02-25 14:57:15.293181,2026-03-02 03:05:12.293181
436,3019,78.37,1,1,78.37,False,mobile,Medan,False,2026-01-06 10:58:46.293181,2026-03-02 03:05:12.293181
436,450,211.47,2,2,144.92,False,mobile,Semarang,False,2026-01-13 10:57:13.293181,2026-03-02 03:05:12.293181
436,4240,45.85,2,3,111.9,False,web,Surabaya,False,2026-01-16 15:52:09.293181,2026-03-02 03:05:12.293181
436,816,60.64,3,4,99.08,False,web,Semarang,False,2026-01-19 01:01:33.293181,2026-03-02 03:05:12.293181
436,2663,158.31,2,5,110.93,True,web,Jakarta,False,2026-01-25 10:12:47.293181,2026-03-02 03:05:12.293181
436,3601,53.62,2,6,101.38,False,mobile,Semarang,False,2026-01-28 19:40:45.293181,2026-03-02 03:05:12.293181
436,1156,25.9,2,7,90.59,True,mobile,Bandung,False,2026-02-01 21:11:46.293181,2026-03-02 03:05:12.293181
436,4921,21.98,2,7,82.54,False,web,Bandung,False,2026-02-06 00:02:33.293181,2026-03-02 03:05:12.293181
436,3559,81.64,3,8,82.43,True,web,Medan,False,2026-02-08 11:10:32.293181,2026-03-02 03:05:12.293181
436,1085,46.27,1,6,64.62,False,mobile,Surabaya,False,2026-02-19 19:06:00.293181,2026-03-02 03:05:12.293181
437,550,53.9,1,1,53.9,False,mobile,Semarang,False,2026-01-12 20:25:17.293181,2026-03-02 03:05:12.293181
437,1650,71.06,1,2,62.48,True,mobile,Semarang,False,2026-01-25 04:39:33.293181,2026-03-02 03:05:12.293181
437,1749,199.14,2,3,108.03,True,mobile,Jakarta,False,2026-01-25 07:40:56.293181,2026-03-02 03:05:12.293181
437,947,32.63,3,4,89.18,True,web,Medan,False,2026-01-25 23:59:15.293181,2026-03-02 03:05:12.293181
437,1138,80.25,1,5,87.4,False,mobile,Medan,False,2026-02-02 03:21:49.293181,2026-03-02 03:05:12.293181
437,1648,25.65,2,6,77.1,False,mobile,Jakarta,False,2026-02-04 03:20:21.293181,2026-03-02 03:05:12.293181
437,4941,228.55,3,7,98.74,False,mobile,Jakarta,False,2026-02-06 02:07:39.293181,2026-03-02 03:05:12.293181
437,2097,21.8,3,8,89.12,False,web,Medan,False,2026-02-10 06:19:25.293181,2026-03-02 03:05:12.293181
437,2997,52.77,2,8,88.98,False,mobile,Surabaya,False,2026-02-16 17:05:27.293181,2026-03-02 03:05:12.293181
437,2511,17.75,2,9,81.07,True,mobile,Bandung,False,2026-02-22 13:08:38.293181,2026-03-02 03:05:12.293181
437,443,25.33,2,7,64.59,True,web,Surabaya,False,2026-02-28 14:47:08.293181,2026-03-02 03:05:12.293181
438,89,44.88,1,1,44.88,True,mobile,Semarang,False,2026-01-17 02:40:25.293181,2026-03-02 03:05:12.293181
438,1557,44.16,1,2,44.52,True,mobile,Jakarta,False,2026-02-14 06:19:58.293181,2026-03-02 03:05:12.293181
438,2440,210.11,1,2,127.14,True,mobile,Bandung,False,2026-02-21 10:25:16.293181,2026-03-02 03:05:12.293181
438,3736,23.99,2,3,92.75,False,mobile,Semarang,False,2026-02-26 10:59:49.293181,2026-03-02 03:05:12.293181
438,1952,465.17,2,4,185.86,True,mobile,Bandung,False,2026-02-28 19:30:15.293181,2026-03-02 03:05:12.293181
439,935,50.67,1,1,50.67,False,mobile,Jakarta,False,2026-01-26 19:04:54.293181,2026-03-02 03:05:12.293181
439,3627,183.99,2,2,117.33,False,mobile,Semarang,False,2026-01-28 15:29:52.293181,2026-03-02 03:05:12.293181
439,1595,205.94,1,3,146.87,False,mobile,Bandung,False,2026-02-20 23:39:14.293181,2026-03-02 03:05:12.293181
439,383,60.36,2,4,125.24,False,mobile,Jakarta,False,2026-02-24 14:34:11.293181,2026-03-02 03:05:12.293181
440,4188,28.63,1,1,28.63,False,mobile,Jakarta,False,2026-01-02 20:10:58.293181,2026-03-02 03:05:12.293181
440,654,184.83,1,2,106.73,True,mobile,Surabaya,False,2026-01-18 09:05:49.293181,2026-03-02 03:05:12.293181
440,4850,19.65,2,3,77.7,False,mobile,Surabaya,False,2026-01-23 02:35:43.293181,2026-03-02 03:05:12.293181
440,1451,421.1,2,4,163.55,False,mobile,Jakarta,False,2026-01-27 19:29:51.293181,2026-03-02 03:05:12.293181
440,4958,8.47,2,5,132.54,False,mobile,Medan,False,2026-01-30 12:06:13.293181,2026-03-02 03:05:12.293181
440,2005,12.7,1,5,129.35,False,web,Semarang,True,2026-02-09 11:01:35.293181,2026-03-02 03:05:12.293181
440,3945,101.26,2,6,124.67,False,mobile,Bandung,False,2026-02-10 15:12:53.293181,2026-03-02 03:05:12.293181
440,4211,15.01,3,7,109.0,True,mobile,Medan,False,2026-02-14 09:41:36.293181,2026-03-02 03:05:12.293181
440,1652,53.18,4,8,102.02,True,web,Medan,False,2026-02-14 18:15:52.293181,2026-03-02 03:05:12.293181
441,4822,4.27,1,1,4.27,True,mobile,Medan,False,2026-01-03 09:38:48.293181,2026-03-02 03:05:12.293181
441,1416,16.21,2,2,10.24,False,web,Semarang,False,2026-01-07 00:35:39.293181,2026-03-02 03:05:12.293181
441,194,169.34,1,3,63.27,True,mobile,Jakarta,False,2026-01-17 16:12:23.293181,2026-03-02 03:05:12.293181
441,4423,162.36,2,4,88.04,True,web,Surabaya,True,2026-01-17 20:57:43.293181,2026-03-02 03:05:12.293181
441,3814,22.84,3,5,75.0,False,mobile,Semarang,False,2026-01-23 13:58:58.293181,2026-03-02 03:05:12.293181
441,1854,314.89,2,6,114.98,False,mobile,Bandung,False,2026-01-29 08:55:54.293181,2026-03-02 03:05:12.293181
441,1352,10.77,2,6,116.07,False,mobile,Bandung,True,2026-02-04 23:20:11.293181,2026-03-02 03:05:12.293181
441,1314,260.48,2,6,156.78,False,mobile,Bandung,False,2026-02-06 06:41:06.293181,2026-03-02 03:05:12.293181
441,3189,1.91,3,7,134.66,False,mobile,Semarang,False,2026-02-09 06:21:52.293181,2026-03-02 03:05:12.293181
441,321,111.95,2,8,131.82,True,mobile,Medan,False,2026-02-15 00:37:07.293181,2026-03-02 03:05:12.293181
441,176,12.43,1,6,118.74,False,mobile,Medan,False,2026-02-23 21:25:43.293181,2026-03-02 03:05:12.293181
441,602,59.26,2,7,110.24,False,mobile,Jakarta,False,2026-02-26 01:25:20.293181,2026-03-02 03:05:12.293181
441,837,25.02,3,7,68.83,True,mobile,Surabaya,False,2026-03-01 17:56:09.293181,2026-03-02 03:05:12.293181
442,456,28.32,1,1,28.32,False,mobile,Jakarta,False,2026-01-02 12:15:44.293181,2026-03-02 03:05:12.293181
442,2312,85.85,1,2,57.08,False,web,Jakarta,False,2026-01-12 16:31:47.293181,2026-03-02 03:05:12.293181
442,2855,28.05,2,3,47.41,True,mobile,Medan,False,2026-01-18 16:03:12.293181,2026-03-02 03:05:12.293181
442,3185,84.48,3,4,56.68,False,mobile,Medan,False,2026-01-19 02:52:32.293181,2026-03-02 03:05:12.293181
442,2320,179.41,1,5,81.22,False,mobile,Jakarta,False,2026-01-29 23:59:49.293181,2026-03-02 03:05:12.293181
442,882,182.81,2,5,112.12,True,web,Semarang,False,2026-02-01 18:20:10.293181,2026-03-02 03:05:12.293181
442,1278,55.32,1,5,106.01,False,mobile,Jakarta,False,2026-02-13 18:27:10.293181,2026-03-02 03:05:12.293181
442,4416,122.89,2,6,108.83,False,mobile,Bandung,False,2026-02-16 19:08:41.293181,2026-03-02 03:05:12.293181
442,364,77.38,3,6,117.05,False,web,Medan,False,2026-02-17 23:33:20.293181,2026-03-02 03:05:12.293181
442,382,6.16,3,6,104.0,False,mobile,Jakarta,False,2026-02-20 23:33:57.293181,2026-03-02 03:05:12.293181
442,4666,242.56,3,7,123.79,False,mobile,Bandung,False,2026-02-24 02:19:00.293181,2026-03-02 03:05:12.293181
442,77,22.14,3,8,111.08,False,web,Bandung,False,2026-02-25 15:47:38.293181,2026-03-02 03:05:12.293181
442,4807,111.59,3,9,111.14,True,mobile,Medan,False,2026-02-28 07:31:16.293181,2026-03-02 03:05:12.293181
443,674,44.25,1,1,44.25,True,mobile,Bandung,False,2026-01-04 23:42:09.293181,2026-03-02 03:05:12.293181
443,642,36.96,2,2,40.61,False,mobile,Bandung,False,2026-01-07 08:02:23.293181,2026-03-02 03:05:12.293181
443,1474,40.82,2,3,40.68,True,mobile,Medan,False,2026-01-11 23:49:44.293181,2026-03-02 03:05:12.293181
443,4049,20.85,1,4,35.72,False,web,Surabaya,False,2026-01-19 02:40:43.293181,2026-03-02 03:05:12.293181
443,4360,29.64,2,5,34.5,True,mobile,Surabaya,False,2026-01-24 13:41:52.293181,2026-03-02 03:05:12.293181
443,1552,71.54,2,6,40.68,False,mobile,Surabaya,False,2026-01-27 23:33:03.293181,2026-03-02 03:05:12.293181
443,352,28.67,2,7,38.96,False,mobile,Bandung,False,2026-02-03 06:54:44.293181,2026-03-02 03:05:12.293181
443,2439,22.58,2,7,35.87,False,web,Surabaya,False,2026-02-05 13:29:19.293181,2026-03-02 03:05:12.293181
443,2411,75.64,3,7,41.39,False,web,Semarang,False,2026-02-06 16:42:29.293181,2026-03-02 03:05:12.293181
443,3139,14.15,3,7,37.58,False,web,Surabaya,False,2026-02-11 17:30:12.293181,2026-03-02 03:05:12.293181
443,3880,15.22,3,8,34.79,False,mobile,Semarang,False,2026-02-13 07:02:31.293181,2026-03-02 03:05:12.293181
443,1767,90.39,3,9,40.96,False,mobile,Jakarta,False,2026-02-16 02:08:14.293181,2026-03-02 03:05:12.293181
443,402,100.0,4,10,46.87,False,mobile,Jakarta,False,2026-02-16 20:04:12.293181,2026-03-02 03:05:12.293181
443,3212,590.88,3,10,103.87,True,mobile,Jakarta,False,2026-02-21 14:00:52.293181,2026-03-02 03:05:12.293181
443,624,86.31,2,10,109.54,False,mobile,Bandung,False,2026-02-26 22:52:16.293181,2026-03-02 03:05:12.293181
444,91,68.51,1,1,68.51,False,mobile,Surabaya,False,2025-12-31 14:27:49.293181,2026-03-02 03:05:12.293181
444,3217,44.2,2,2,56.36,True,mobile,Surabaya,False,2026-01-04 12:57:25.293181,2026-03-02 03:05:12.293181
444,1574,124.25,3,3,78.99,False,mobile,Jakarta,False,2026-01-06 13:33:10.293181,2026-03-02 03:05:12.293181
444,2104,170.6,4,4,101.89,False,mobile,Medan,False,2026-01-06 22:26:34.293181,2026-03-02 03:05:12.293181
444,4868,25.47,1,5,86.61,False,web,Semarang,True,2026-01-28 11:58:00.293181,2026-03-02 03:05:12.293181
444,2051,36.9,2,5,80.28,True,mobile,Bandung,False,2026-01-31 20:52:05.293181,2026-03-02 03:05:12.293181
444,2014,51.76,1,3,38.04,False,mobile,Jakarta,False,2026-02-09 17:13:05.293181,2026-03-02 03:05:12.293181
444,4811,48.77,2,4,40.72,False,mobile,Medan,False,2026-02-13 04:17:11.293181,2026-03-02 03:05:12.293181
444,4732,39.64,3,5,40.51,False,mobile,Medan,False,2026-02-16 05:48:44.293181,2026-03-02 03:05:12.293181
444,2858,11.58,2,6,35.69,True,web,Jakarta,False,2026-02-21 15:42:38.293181,2026-03-02 03:05:12.293181
444,4864,45.11,3,7,37.03,False,mobile,Surabaya,False,2026-02-23 02:18:53.293181,2026-03-02 03:05:12.293181
444,991,39.81,3,8,37.38,False,mobile,Bandung,False,2026-02-24 16:52:12.293181,2026-03-02 03:05:12.293181
445,3087,7.94,1,1,7.94,False,mobile,Bandung,False,2026-01-08 09:05:43.293181,2026-03-02 03:05:12.293181
445,3434,59.61,1,2,33.78,False,web,Surabaya,False,2026-01-27 07:23:50.293181,2026-03-02 03:05:12.293181
445,2157,242.82,2,3,103.46,True,web,Medan,False,2026-01-31 08:15:55.293181,2026-03-02 03:05:12.293181
445,4909,72.13,1,3,124.85,True,mobile,Surabaya,False,2026-02-07 15:27:39.293181,2026-03-02 03:05:12.293181
445,1261,11.05,1,4,96.4,True,web,Bandung,False,2026-02-15 06:05:28.293181,2026-03-02 03:05:12.293181
445,4221,22.49,1,4,87.12,True,mobile,Jakarta,False,2026-03-01 22:50:12.293181,2026-03-02 03:05:12.293181
446,1995,127.69,1,1,127.69,False,mobile,Bandung,False,2026-01-05 01:24:25.293181,2026-03-02 03:05:12.293181
446,38,36.04,2,2,81.86,False,web,Bandung,False,2026-01-06 03:06:54.293181,2026-03-02 03:05:12.293181
446,1620,67.86,1,3,77.2,False,mobile,Semarang,False,2026-01-13 03:19:11.293181,2026-03-02 03:05:12.293181
446,3801,8.19,2,4,59.94,False,mobile,Bandung,False,2026-01-16 18:42:10.293181,2026-03-02 03:05:12.293181
446,2355,22.54,2,5,52.46,False,mobile,Medan,False,2026-01-22 04:40:21.293181,2026-03-02 03:05:12.293181
446,1633,47.57,2,6,51.65,True,mobile,Surabaya,False,2026-01-24 08:42:37.293181,2026-03-02 03:05:12.293181
446,1843,186.85,3,7,70.96,True,web,Bandung,False,2026-01-24 21:37:20.293181,2026-03-02 03:05:12.293181
446,4508,158.37,4,8,81.89,True,web,Medan,True,2026-01-25 17:48:13.293181,2026-03-02 03:05:12.293181
446,3994,32.53,5,9,76.4,False,mobile,Surabaya,False,2026-01-27 15:06:44.293181,2026-03-02 03:05:12.293181
446,1708,65.36,6,10,75.3,False,mobile,Semarang,False,2026-01-28 10:24:43.293181,2026-03-02 03:05:12.293181
446,2215,15.99,6,11,69.91,False,web,Bandung,False,2026-01-30 07:41:54.293181,2026-03-02 03:05:12.293181
446,2913,164.79,1,9,78.02,True,mobile,Bandung,False,2026-02-14 01:21:22.293181,2026-03-02 03:05:12.293181
446,1479,31.53,1,4,69.42,False,web,Bandung,False,2026-02-27 00:54:38.293181,2026-03-02 03:05:12.293181
446,226,56.09,2,5,66.75,False,mobile,Surabaya,False,2026-02-27 04:43:40.293181,2026-03-02 03:05:12.293181
446,1588,137.76,3,4,97.54,True,web,Bandung,False,2026-03-01 16:09:07.293181,2026-03-02 03:05:12.293181
447,3580,36.53,1,1,36.53,False,web,Bandung,False,2025-12-31 22:40:57.293181,2026-03-02 03:05:12.293181
447,652,40.68,2,2,38.61,False,mobile,Medan,False,2026-01-02 23:03:58.293181,2026-03-02 03:05:12.293181
447,4656,260.49,3,3,112.57,True,mobile,Semarang,False,2026-01-04 01:56:10.293181,2026-03-02 03:05:12.293181
447,665,79.42,4,4,104.28,False,web,Semarang,False,2026-01-06 16:30:27.293181,2026-03-02 03:05:12.293181
447,3869,53.37,1,5,94.1,False,mobile,Surabaya,False,2026-01-23 12:29:20.293181,2026-03-02 03:05:12.293181
