user_id,event_timestamp,age,tenure_months,monthly_spend,num_logins_last_30d,num_support_tickets,churn
14849,2026-03-01 10:00:00,55,28,92.41,19,1,0
14850,2026-03-01 10:00:00,63,1,163.02,22,3,1
14851,2026-03-01 10:00:00,56,51,111.22,18,1,0
14852,2026-03-01 10:00:00,32,6,205.23,16,3,0
14853,2026-03-01 10:00:00,64,8,74.19,18,3,0
14854,2026-03-01 10:00:00,26,4,20.0,23,2,1
14855,2026-03-01 10:00:00,35,5,108.6,23,0,0
14856,2026-03-01 10:00:00,42,25,148.56,27,5,0
14857,2026-03-01 10:00:00,35,22,122.93,15,5,0
14858,2026-03-01 10:00:00,36,28,121.0,20,0,0
14859,2026-03-01 10:00:00,35,39,169.25,16,1,0
14860,2026-03-01 10:00:00,19,23,77.98,18,5,0
14861,2026-03-01 10:00:00,29,4,101.51,16,2,0
14862,2026-03-01 10:00:00,62,52,141.25,25,2,0
14863,2026-03-01 10:00:00,69,4,118.44,25,2,0
14864,2026-03-01 10:00:00,46,47,158.43,26,0,0
14865,2026-03-01 10:00:00,68,59,116.53,22,3,0
14866,2026-03-01 10:00:00,61,21,186.7,24,2,0
14867,2026-03-01 10:00:00,21,37,116.03,14,2,0
14868,2026-03-01 10:00:00,59,56,162.96,23,4,0
14869,2026-03-01 10:00:00,28,41,103.96,16,2,0
14870,2026-03-01 10:00:00,30,2,145.66,17,0,0
14871,2026-03-01 10:00:00,52,59,114.01,26,1,0
14872,2026-03-01 10:00:00,60,7,107.73,18,1,0
14873,2026-03-01 10:00:00,25,49,159.63,20,1,0
14874,2026-03-01 10:00:00,32,16,132.74,27,1,0
14875,2026-03-01 10:00:00,42,17,105.67,18,0,0
14876,2026-03-01 10:00:00,44,20,112.24,20,1,0
14877,2026-03-01 10:00:00,63,58,149.31,28,2,0
14878,2026-03-01 10:00:00,57,23,115.42,23,1,0
14879,2026-03-01 10:00:00,33,34,46.24,25,2,0
14880,2026-03-01 10:00:00,46,11,92.92,20,0,0
14881,2026-03-01 10:00:00,64,34,90.63,24,4,1
14882,2026-03-01 10:00:00,32,33,188.43,15,2,0
14883,2026-03-01 10:00:00,59,26,92.25,18,2,0
14884,2026-03-01 10:00:00,54,2,134.54,19,4,1
14885,2026-03-01 10:00:00,22,23,87.05,30,1,0
14886,2026-03-01 10:00:00,56,41,116.67,18,1,0
14887,2026-03-01 10:00:00,58,22,161.61,24,3,0
14888,2026-03-01 10:00:00,36,58,151.62,18,5,0
14889,2026-03-01 10:00:00,30,34,166.71,20,3,0
14890,2026-03-01 10:00:00,45,15,107.16,22,4,1
14891,2026-03-01 10:00:00,65,10,136.26,10,1,0
14892,2026-03-01 10:00:00,68,15,61.69,26,2,0
14893,2026-03-01 10:00:00,39,42,141.04,19,2,0
14894,2026-03-01 10:00:00,51,29,76.87,15,0,0
14895,2026-03-01 10:00:00,34,57,99.24,23,3,0
14896,2026-03-01 10:00:00,18,23,74.18,29,1,0
14897,2026-03-01 10:00:00,53,59,154.43,24,2,0
14898,2026-03-01 10:00:00,56,17,173.39,20,3,0
14899,2026-03-01 10:00:00,66,9,41.95,29,2,0
14900,2026-03-01 10:00:00,62,50,86.07,17,0,0
14901,2026-03-01 10:00:00,39,36,101.85,26,2,0
14902,2026-03-01 10:00:00,24,9,20.0,12,4,1
14903,2026-03-01 10:00:00,53,16,154.55,16,2,1
14904,2026-03-01 10:00:00,22,36,104.13,18,1,0
14905,2026-03-01 10:00:00,54,48,50.0,20,1,0
14906,2026-03-01 10:00:00,37,51,125.37,19,1,0
14907,2026-03-01 10:00:00,33,33,45.28,16,3,0
14908,2026-03-01 10:00:00,19,55,98.53,14,1,0
14909,2026-03-01 10:00:00,37,31,163.02,16,1,0
14910,2026-03-01 10:00:00,62,6,86.26,20,2,0
14911,2026-03-01 10:00:00,67,10,143.64,22,2,0
14912,2026-03-01 10:00:00,61,16,152.01,12,2,0
14913,2026-03-01 10:00:00,20,4,210.03,19,1,0
14914,2026-03-01 10:00:00,23,54,141.17,22,0,0
14915,2026-03-01 10:00:00,51,22,129.57,31,2,0
14916,2026-03-01 10:00:00,44,13,103.37,8,1,0
14917,2026-03-01 10:00:00,37,16,72.29,16,3,0
14918,2026-03-01 10:00:00,59,52,68.41,20,2,0
14919,2026-03-01 10:00:00,26,29,116.83,12,2,0
14920,2026-03-01 10:00:00,21,6,126.18,18,1,0
14921,2026-03-01 10:00:00,45,26,142.98,15,1,0
14922,2026-03-01 10:00:00,51,11,140.06,21,1,0
14923,2026-03-01 10:00:00,29,24,61.57,27,1,0
14924,2026-03-01 10:00:00,45,29,109.0,17,2,0
14925,2026-03-01 10:00:00,23,3,95.52,22,1,0
14926,2026-03-01 10:00:00,54,52,137.72,25,1,0
14927,2026-03-01 10:00:00,47,10,116.65,26,0,0
14928,2026-03-01 10:00:00,28,1,88.38,24,1,0
14929,2026-03-01 10:00:00,45,52,92.42,20,3,0
14930,2026-03-01 10:00:00,58,43,85.92,21,1,0
14931,2026-03-01 10:00:00,37,26,25.9,22,2,0
14932,2026-03-01 10:00:00,69,58,187.26,27,0,0
14933,2026-03-01 10:00:00,31,12,133.5,24,1,0
14934,2026-03-01 10:00:00,40,14,79.12,25,2,0
14935,2026-03-01 10:00:00,43,25,159.64,22,2,1
14936,2026-03-01 10:00:00,56,8,135.62,23,0,0
14937,2026-03-01 10:00:00,27,43,119.12,23,3,0
14938,2026-03-01 10:00:00,54,4,94.58,23,3,1
14939,2026-03-01 10:00:00,27,28,89.09,17,2,0
14940,2026-03-01 10:00:00,37,7,182.64,28,1,1
14941,2026-03-01 10:00:00,26,10,136.28,17,2,0
14942,2026-03-01 10:00:00,65,51,136.0,17,2,0
14943,2026-03-01 10:00:00,24,57,80.88,23,3,0
14944,2026-03-01 10:00:00,24,58,95.82,17,2,0
14945,2026-03-01 10:00:00,61,36,126.16,15,1,0
14946,2026-03-01 10:00:00,32,2,176.35,17,3,0
14947,2026-03-01 10:00:00,52,26,168.06,20,5,0
14948,2026-03-01 10:00:00,18,53,149.78,15,1,0
14949,2026-03-01 10:00:00,55,50,128.72,32,2,0
14950,2026-03-01 10:00:00,43,14,162.42,14,1,0
14951,2026-03-01 10:00:00,47,58,186.55,18,0,0
14952,2026-03-01 10:00:00,46,16,157.41,20,3,0
14953,2026-03-01 10:00:00,39,54,152.76,28,1,0
14954,2026-03-01 10:00:00,52,43,130.32,22,0,0
14955,2026-03-01 10:00:00,39,42,111.67,11,0,0
14956,2026-03-01 10:00:00,25,17,103.15,24,4,1
14957,2026-03-01 10:00:00,53,46,172.02,21,7,0
14958,2026-03-01 10:00:00,53,22,119.08,23,1,0
14959,2026-03-01 10:00:00,21,4,82.53,25,1,1
14960,2026-03-01 10:00:00,39,19,128.22,18,1,0
14961,2026-03-01 10:00:00,68,2,135.94,24,1,0
14962,2026-03-01 10:00:00,55,39,111.9,18,2,0
14963,2026-03-01 10:00:00,24,9,86.94,21,1,0
14964,2026-03-01 10:00:00,26,19,163.17,17,0,0
14965,2026-03-01 10:00:00,21,16,160.38,19,1,0
14966,2026-03-01 10:00:00,46,54,45.37,18,2,0
14967,2026-03-01 10:00:00,59,25,133.39,18,2,0
14968,2026-03-01 10:00:00,68,48,139.13,20,0,0
14969,2026-03-01 10:00:00,40,18,165.49,16,3,0
14970,2026-03-01 10:00:00,19,23,65.27,12,3,0
14971,2026-03-01 10:00:00,58,53,99.3,18,2,0
14972,2026-03-01 10:00:00,62,21,161.62,17,0,0
14973,2026-03-01 10:00:00,42,11,139.23,12,1,0
14974,2026-03-01 10:00:00,57,39,128.73,16,0,0
14975,2026-03-01 10:00:00,35,41,210.1,19,12,0
14976,2026-03-01 10:00:00,34,4,189.66,22,6,1
14977,2026-03-01 10:00:00,62,25,91.63,15,2,0
14978,2026-03-01 10:00:00,61,32,135.62,32,3,0
14979,2026-03-01 10:00:00,69,30,88.17,12,2,0
14980,2026-03-01 10:00:00,65,45,139.9,19,1,0
14981,2026-03-01 10:00:00,62,59,177.0,25,2,0
14982,2026-03-01 10:00:00,37,26,111.64,14,4,1
14983,2026-03-01 10:00:00,69,57,130.28,16,5,0
14984,2026-03-01 10:00:00,25,36,40.64,24,1,0
14985,2026-03-01 10:00:00,23,51,124.86,23,4,0
14986,2026-03-01 10:00:00,21,34,111.1,16,0,0
14987,2026-03-01 10:00:00,42,9,132.15,20,1,0
14988,2026-03-01 10:00:00,28,12,99.0,26,2,0
14989,2026-03-01 10:00:00,44,2,83.59,14,3,0
14990,2026-03-01 10:00:00,64,38,167.38,17,0,0
14991,2026-03-01 10:00:00,64,5,78.5,25,3,0
14992,2026-03-01 10:00:00,61,5,78.92,20,2,1
14993,2026-03-01 10:00:00,67,52,127.61,24,3,0
14994,2026-03-01 10:00:00,68,22,225.2,16,1,0
14995,2026-03-01 10:00:00,59,5,128.98,24,1,0
14996,2026-03-01 10:00:00,38,59,94.82,19,1,0
14997,2026-03-01 10:00:00,44,4,94.42,15,3,0
14998,2026-03-01 10:00:00,67,9,139.05,24,0,1
14999,2026-03-01 10:00:00,60,29,147.91,19,3,0
15000,2026-03-01 10:00:00,32,22,94.41,15,2,0
15001,2026-03-01 10:00:00,29,27,39.22,19,1,0
15002,2026-03-01 10:00:00,39,10,106.86,24,2,0
15003,2026-03-01 10:00:00,50,16,183.49,16,1,0
15004,2026-03-01 10:00:00,69,42,95.29,14,2,0
15005,2026-03-01 10:00:00,67,42,113.65,20,1,0
15006,2026-03-01 10:00:00,65,51,56.22,17,4,1
15007,2026-03-01 10:00:00,66,10,130.36,25,1,0
15008,2026-03-01 10:00:00,64,6,94.39,16,6,1
15009,2026-03-01 10:00:00,45,49,117.27,17,4,1
15010,2026-03-01 10:00:00,39,5,92.64,21,2,0
15011,2026-03-01 10:00:00,41,58,58.38,26,2,0
15012,2026-03-01 10:00:00,38,6,108.45,21,2,0
15013,2026-03-01 10:00:00,61,59,196.88,19,0,0
15014,2026-03-01 10:00:00,53,56,168.89,23,2,0
15015,2026-03-01 10:00:00,23,59,129.93,23,2,0
15016,2026-03-01 10:00:00,30,47,93.95,28,2,0
15017,2026-03-01 10:00:00,56,25,108.53,25,3,0
15018,2026-03-01 10:00:00,37,59,160.89,23,0,0
15019,2026-03-01 10:00:00,26,51,120.25,20,2,0
15020,2026-03-01 10:00:00,44,50,107.83,16,1,0
15021,2026-03-01 10:00:00,57,4,106.03,17,4,1
15022,2026-03-01 10:00:00,41,40,118.42,11,5,1
15023,2026-03-01 10:00:00,63,59,223.37,12,3,0
15024,2026-03-01 10:00:00,68,48,87.73,32,1,0
15025,2026-03-01 10:00:00,53,32,113.89,17,2,0
15026,2026-03-01 10:00:00,59,56,129.05,27,4,0
15027,2026-03-01 10:00:00,28,51,165.35,21,3,0
15028,2026-03-01 10:00:00,51,52,218.32,27,3,0
15029,2026-03-01 10:00:00,32,35,164.04,26,2,0
15030,2026-03-01 10:00:00,37,10,82.19,18,0,0
15031,2026-03-01 10:00:00,32,34,147.28,23,1,0
15032,2026-03-01 10:00:00,68,36,160.96,25,3,0
15033,2026-03-01 10:00:00,55,6,108.56,27,2,0
15034,2026-03-01 10:00:00,55,43,84.17,15,0,0
15035,2026-03-01 10:00:00,31,46,136.05,16,3,0
15036,2026-03-01 10:00:00,68,16,136.36,16,1,0
15037,2026-03-01 10:00:00,21,59,129.61,29,1,0
15038,2026-03-01 10:00:00,69,53,55.7,29,1,0
15039,2026-03-01 10:00:00,61,19,136.51,12,0,0
15040,2026-03-01 10:00:00,21,34,166.91,12,5,1
15041,2026-03-01 10:00:00,19,25,145.07,18,3,0
15042,2026-03-01 10:00:00,18,31,95.95,35,2,0
15043,2026-03-01 10:00:00,56,49,136.72,18,1,1
15044,2026-03-01 10:00:00,45,41,162.11,15,2,0
15045,2026-03-01 10:00:00,55,17,123.23,19,2,0
15046,2026-03-01 10:00:00,19,47,119.77,22,3,0
15047,2026-03-01 10:00:00,25,30,119.33,24,4,0
15048,2026-03-01 10:00:00,35,39,135.26,19,2,0
15049,2026-03-01 10:00:00,36,54,89.93,18,3,0
15050,2026-03-01 10:00:00,20,55,167.36,24,5,0
15051,2026-03-01 10:00:00,66,31,139.49,17,3,1
15052,2026-03-01 10:00:00,64,19,150.07,14,2,0
15053,2026-03-01 10:00:00,60,35,105.97,20,0,0
15054,2026-03-01 10:00:00,26,29,143.81,25,3,0
15055,2026-03-01 10:00:00,46,59,147.88,13,7,0
15056,2026-03-01 10:00:00,42,1,157.16,19,2,1
15057,2026-03-01 10:00:00,47,4,108.93,28,2,0
15058,2026-03-01 10:00:00,62,28,93.81,20,1,0
15059,2026-03-01 10:00:00,49,18,93.34,19,1,0
15060,2026-03-01 10:00:00,50,26,112.67,18,4,0
15061,2026-03-01 10:00:00,28,40,141.31,18,3,0
15062,2026-03-01 10:00:00,67,19,125.76,21,3,0
15063,2026-03-01 10:00:00,55,55,150.69,24,2,0
15064,2026-03-01 10:00:00,48,55,137.34,22,2,0
15065,2026-03-01 10:00:00,20,57,122.88,26,1,0
15066,2026-03-01 10:00:00,29,6,174.91,22,1,0
15067,2026-03-01 10:00:00,44,1,88.69,15,4,1
15068,2026-03-01 10:00:00,30,8,153.35,15,1,0
15069,2026-03-01 10:00:00,25,33,171.59,14,1,0
15070,2026-03-01 10:00:00,38,51,104.29,14,2,0
15071,2026-03-01 10:00:00,27,43,169.62,19,1,0
15072,2026-03-01 10:00:00,34,21,139.31,13,6,0
15073,2026-03-01 10:00:00,30,24,63.77,14,1,0
15074,2026-03-01 10:00:00,54,25,129.83,27,2,0
15075,2026-03-01 10:00:00,24,47,148.31,31,4,0
15076,2026-03-01 10:00:00,23,55,158.88,19,2,0
15077,2026-03-01 10:00:00,51,57,237.33,19,4,1
15078,2026-03-01 10:00:00,59,43,131.09,17,2,0
15079,2026-03-01 10:00:00,68,19,124.53,21,2,0
15080,2026-03-01 10:00:00,46,29,110.44,18,4,1
15081,2026-03-01 10:00:00,51,53,152.29,24,2,0
15082,2026-03-01 10:00:00,54,10,167.78,21,3,0
15083,2026-03-01 10:00:00,33,56,103.14,18,0,0
15084,2026-03-01 10:00:00,41,12,118.11,24,3,1
15085,2026-03-01 10:00:00,46,33,170.08,21,1,0
15086,2026-03-01 10:00:00,27,56,148.87,18,1,1
15087,2026-03-01 10:00:00,40,7,69.57,18,2,0
15088,2026-03-01 10:00:00,24,17,49.71,12,2,0
15089,2026-03-01 10:00:00,39,58,138.43,14,1,0
15090,2026-03-01 10:00:00,66,10,77.98,18,4,0
15091,2026-03-01 10:00:00,34,31,139.76,26,1,0
15092,2026-03-01 10:00:00,53,6,174.95,26,0,0
15093,2026-03-01 10:00:00,25,17,155.46,22,2,0
15094,2026-03-01 10:00:00,66,50,133.68,10,2,0
15095,2026-03-01 10:00:00,22,37,129.74,16,1,0
15096,2026-03-01 10:00:00,62,18,142.87,15,2,0
15097,2026-03-01 10:00:00,31,26,138.06,28,2,0
15098,2026-03-01 10:00:00,55,49,160.24,20,3,0
15099,2026-03-01 10:00:00,62,54,93.61,25,1,0
15100,2026-03-01 10:00:00,50,16,94.39,21,1,0
15101,2026-03-01 10:00:00,29,8,120.36,19,0,0
15102,2026-03-01 10:00:00,24,24,93.08,21,3,0
15103,2026-03-01 10:00:00,31,13,108.91,24,3,0
15104,2026-03-01 10:00:00,62,29,83.29,16,6,0
15105,2026-03-01 10:00:00,37,32,145.75,27,2,0
15106,2026-03-01 10:00:00,59,24,86.26,19,2,0
15107,2026-03-01 10:00:00,58,16,109.18,18,1,0
15108,2026-03-01 10:00:00,36,11,100.61,24,0,0
15109,2026-03-01 10:00:00,31,32,129.39,11,3,0
15110,2026-03-01 10:00:00,47,6,178.9,28,2,0
15111,2026-03-01 10:00:00,53,59,107.62,28,1,0
15112,2026-03-01 10:00:00,43,35,79.28,26,5,0
15113,2026-03-01 10:00:00,67,33,113.68,22,1,0
15114,2026-03-01 10:00:00,22,18,152.9,10,0,0
15115,2026-03-01 10:00:00,65,37,186.36,24,0,0
15116,2026-03-01 10:00:00,66,13,74.06,20,2,0
15117,2026-03-01 10:00:00,36,10,96.94,19,2,0
15118,2026-03-01 10:00:00,49,37,140.74,26,2,0
15119,2026-03-01 10:00:00,33,26,81.9,21,3,1
15120,2026-03-01 10:00:00,43,46,122.9,19,2,0
15121,2026-03-01 10:00:00,21,17,76.44,22,3,0
15122,2026-03-01 10:00:00,40,1,120.39,16,0,1
15123,2026-03-01 10:00:00,43,25,142.35,18,1,0
15124,2026-03-01 10:00:00,35,34,173.01,28,3,0
15125,2026-03-01 10:00:00,65,39,69.56,23,4,0
15126,2026-03-01 10:00:00,39,10,149.25,21,1,0
15127,2026-03-01 10:00:00,18,20,177.28,14,4,0
15128,2026-03-01 10:00:00,65,7,144.99,22,4,1
15129,2026-03-01 10:00:00,39,56,132.63,18,5,0
15130,2026-03-01 10:00:00,30,16,114.64,23,3,0
15131,2026-03-01 10:00:00,46,37,60.42,20,0,0
15132,2026-03-01 10:00:00,50,29,67.8,23,3,0
15133,2026-03-01 10:00:00,35,12,152.32,18,1,0
15134,2026-03-01 10:00:00,62,17,110.79,27,4,0
15135,2026-03-01 10:00:00,58,48,156.4,31,2,0
15136,2026-03-01 10:00:00,18,20,58.21,14,4,1
15137,2026-03-01 10:00:00,31,26,154.38,26,2,0
15138,2026-03-01 10:00:00,67,48,90.57,23,2,0
15139,2026-03-01 10:00:00,46,19,126.26,21,3,0
15140,2026-03-01 10:00:00,32,58,112.32,16,2,0
15141,2026-03-01 10:00:00,27,47,170.23,19,2,0
15142,2026-03-01 10:00:00,53,12,148.9,25,2,0
15143,2026-03-01 10:00:00,47,21,58.31,21,2,0
15144,2026-03-01 10:00:00,48,42,72.14,21,1,0
15145,2026-03-01 10:00:00,49,58,202.2,17,1,0
15146,2026-03-01 10:00:00,66,54,139.73,29,0,0
15147,2026-03-01 10:00:00,68,34,130.64,23,3,0
15148,2026-03-01 10:00:00,39,7,96.29,23,2,0
15149,2026-03-01 10:00:00,36,45,108.5,22,3,0
15150,2026-03-01 10:00:00,66,35,157.35,26,2,0
15151,2026-03-01 10:00:00,44,15,131.74,21,4,1
15152,2026-03-01 10:00:00,27,1,113.82,13,3,0
15153,2026-03-01 10:00:00,25,26,44.1,20,3,0
15154,2026-03-01 10:00:00,53,35,131.95,24,0,0
15155,2026-03-01 10:00:00,30,25,105.38,24,0,0
15156,2026-03-01 10:00:00,69,42,69.87,21,7,1
15157,2026-03-01 10:00:00,40,59,89.65,18,3,0
15158,2026-03-01 10:00:00,55,59,128.79,24,2,0
15159,2026-03-01 10:00:00,55,15,185.64,24,3,0
15160,2026-03-01 10:00:00,57,22,39.34,17,3,0
15161,2026-03-01 10:00:00,49,59,134.81,20,0,0
15162,2026-03-01 10:00:00,60,6,128.64,19,3,0
15163,2026-03-01 10:00:00,62,52,182.94,16,0,0
15164,2026-03-01 10:00:00,36,15,196.45,20,2,0
15165,2026-03-01 10:00:00,22,24,118.52,24,0,0
15166,2026-03-01 10:00:00,20,21,125.75,19,0,0
15167,2026-03-01 10:00:00,46,7,124.61,15,2,0
15168,2026-03-01 10:00:00,27,57,20.0,21,2,0
15169,2026-03-01 10:00:00,30,29,128.04,14,2,0
15170,2026-03-01 10:00:00,66,32,192.44,13,3,0
15171,2026-03-01 10:00:00,25,32,54.06,16,1,0
15172,2026-03-01 10:00:00,37,53,176.39,12,1,0
15173,2026-03-01 10:00:00,56,59,126.22,27,1,0
15174,2026-03-01 10:00:00,53,5,94.85,24,3,0
15175,2026-03-01 10:00:00,42,4,59.62,21,2,0
15176,2026-03-01 10:00:00,35,22,157.63,18,3,1
15177,2026-03-01 10:00:00,43,18,178.88,17,4,1
15178,2026-03-01 10:00:00,20,35,179.42,18,1,0
15179,2026-03-01 10:00:00,41,17,173.77,15,6,1
15180,2026-03-01 10:00:00,51,50,87.38,26,0,0
15181,2026-03-01 10:00:00,31,50,84.85,19,0,0
15182,2026-03-01 10:00:00,55,56,127.88,14,4,1
15183,2026-03-01 10:00:00,60,24,161.9,26,2,0
15184,2026-03-01 10:00:00,22,2,116.66,23,2,0
15185,2026-03-01 10:00:00,57,13,98.23,24,1,0
15186,2026-03-01 10:00:00,36,54,136.08,19,2,0
15187,2026-03-01 10:00:00,43,15,74.57,16,2,0
15188,2026-03-01 10:00:00,19,5,96.33,20,1,0
15189,2026-03-01 10:00:00,68,3,137.15,22,4,1
15190,2026-03-01 10:00:00,63,37,187.09,17,1,0
15191,2026-03-01 10:00:00,50,37,190.73,15,4,1
15192,2026-03-01 10:00:00,33,37,146.42,18,6,1
15193,2026-03-01 10:00:00,36,3,49.81,16,2,0
15194,2026-03-01 10:00:00,31,35,159.06,20,2,1
15195,2026-03-01 10:00:00,22,52,125.47,12,4,0
15196,2026-03-01 10:00:00,53,23,150.14,21,2,0
15197,2026-03-01 10:00:00,35,28,91.26,19,0,0
15198,2026-03-01 10:00:00,42,30,139.07,21,2,0
15199,2026-03-01 10:00:00,18,18,169.71,13,3,0
15200,2026-03-01 10:00:00,26,58,95.03,16,2,0
15201,2026-03-01 10:00:00,29,52,169.67,24,0,0
15202,2026-03-01 10:00:00,42,36,84.2,16,2,0
15203,2026-03-01 10:00:00,51,33,177.49,19,1,1
15204,2026-03-01 10:00:00,27,26,118.31,24,3,0
15205,2026-03-01 10:00:00,45,48,85.04,22,3,0
15206,2026-03-01 10:00:00,39,40,154.0,21,3,0
15207,2026-03-01 10:00:00,29,17,104.85,23,1,0
15208,2026-03-01 10:00:00,37,40,79.62,15,1,0
15209,2026-03-01 10:00:00,53,7,87.89,17,1,0
15210,2026-03-01 10:00:00,44,57,67.94,28,3,0
15211,2026-03-01 10:00:00,28,8,116.83,20,3,0
15212,2026-03-01 10:00:00,62,53,90.28,18,2,0
15213,2026-03-01 10:00:00,27,56,72.12,14,1,0
15214,2026-03-01 10:00:00,23,31,172.74,24,2,0
15215,2026-03-01 10:00:00,22,59,165.12,23,1,0
15216,2026-03-01 10:00:00,67,58,169.18,18,3,0
15217,2026-03-01 10:00:00,19,12,120.67,15,3,0
15218,2026-03-01 10:00:00,18,48,80.33,16,0,0
15219,2026-03-01 10:00:00,27,31,76.47,22,0,0
15220,2026-03-01 10:00:00,61,44,145.44,19,3,0
15221,2026-03-01 10:00:00,39,19,213.12,22,1,0
15222,2026-03-01 10:00:00,49,10,182.39,22,4,1
15223,2026-03-01 10:00:00,23,39,144.68,17,1,0
15224,2026-03-01 10:00:00,34,12,138.21,23,1,1
15225,2026-03-01 10:00:00,20,20,109.29,31,0,0
15226,2026-03-01 10:00:00,60,37,153.1,23,1,0
15227,2026-03-01 10:00:00,49,48,92.68,20,1,0
15228,2026-03-01 10:00:00,52,41,30.28,17,1,0
15229,2026-03-01 10:00:00,31,7,89.78,20,5,1
15230,2026-03-01 10:00:00,49,52,112.66,21,1,0
15231,2026-03-01 10:00:00,37,54,67.64,21,2,0
15232,2026-03-01 10:00:00,41,58,161.22,24,3,0
15233,2026-03-01 10:00:00,42,14,86.62,14,1,0
15234,2026-03-01 10:00:00,68,11,158.03,23,0,0
15235,2026-03-01 10:00:00,45,7,148.21,17,0,0
15236,2026-03-01 10:00:00,20,29,119.86,18,1,0
15237,2026-03-01 10:00:00,58,10,135.59,16,2,0
15238,2026-03-01 10:00:00,45,29,149.4,19,1,0
15239,2026-03-01 10:00:00,38,9,113.94,20,3,0
15240,2026-03-01 10:00:00,23,36,190.38,21,2,0
15241,2026-03-01 10:00:00,53,48,64.31,22,3,0
15242,2026-03-01 10:00:00,26,10,101.72,16,2,0
15243,2026-03-01 10:00:00,67,19,119.82,24,1,0
15244,2026-03-01 10:00:00,40,56,207.0,15,4,0
15245,2026-03-01 10:00:00,64,31,85.42,24,0,0
15246,2026-03-01 10:00:00,48,17,189.27,29,2,0
15247,2026-03-01 10:00:00,58,9,93.73,16,1,0
15248,2026-03-01 10:00:00,41,45,158.5,15,2,0
15249,2026-03-01 10:00:00,34,33,111.21,25,1,0
15250,2026-03-01 10:00:00,43,34,71.78,13,2,0
15251,2026-03-01 10:00:00,58,45,170.84,26,1,0
15252,2026-03-01 10:00:00,51,24,110.88,26,3,0
15253,2026-03-01 10:00:00,22,9,87.53,15,3,0
15254,2026-03-01 10:00:00,66,7,106.12,15,1,0
15255,2026-03-01 10:00:00,19,16,69.15,22,2,0
15256,2026-03-01 10:00:00,64,19,99.05,28,1,0
15257,2026-03-01 10:00:00,39,39,120.61,18,2,0
15258,2026-03-01 10:00:00,69,6,134.98,25,2,0
15259,2026-03-01 10:00:00,22,50,164.95,22,2,0
15260,2026-03-01 10:00:00,43,51,138.26,19,3,0
15261,2026-03-01 10:00:00,38,11,20.0,24,2,0
15262,2026-03-01 10:00:00,19,12,147.56,25,1,0
15263,2026-03-01 10:00:00,52,58,74.77,15,0,0
15264,2026-03-01 10:00:00,38,42,131.38,23,1,0
15265,2026-03-01 10:00:00,32,13,139.84,21,3,1
15266,2026-03-01 10:00:00,31,12,165.51,13,1,0
15267,2026-03-01 10:00:00,43,21,154.3,17,2,0
15268,2026-03-01 10:00:00,25,10,97.62,29,4,0
15269,2026-03-01 10:00:00,62,20,180.85,28,1,0
15270,2026-03-01 10:00:00,33,50,98.32,20,3,0
15271,2026-03-01 10:00:00,55,36,85.94,21,1,0
15272,2026-03-01 10:00:00,39,28,158.34,22,4,0
15273,2026-03-01 10:00:00,66,24,140.27,23,1,0
15274,2026-03-01 10:00:00,40,5,115.61,19,5,1
15275,2026-03-01 10:00:00,25,37,153.12,21,3,0
15276,2026-03-01 10:00:00,24,12,110.2,20,2,0
15277,2026-03-01 10:00:00,45,58,126.73,13,1,0
15278,2026-03-01 10:00:00,43,35,175.07,20,3,0
15279,2026-03-01 10:00:00,39,40,133.14,23,0,0
15280,2026-03-01 10:00:00,45,54,97.0,19,2,0
15281,2026-03-01 10:00:00,67,2,105.58,23,4,1
15282,2026-03-01 10:00:00,43,50,195.81,26,3,0
15283,2026-03-01 10:00:00,53,41,95.89,21,2,0
15284,2026-03-01 10:00:00,52,45,118.7,25,1,0
15285,2026-03-01 10:00:00,26,39,80.3,23,4,1
15286,2026-03-01 10:00:00,29,42,43.06,14,4,1
15287,2026-03-01 10:00:00,30,9,100.83,17,3,0
15288,2026-03-01 10:00:00,35,22,99.13,14,3,0
15289,2026-03-01 10:00:00,52,47,122.78,24,1,0
15290,2026-03-01 10:00:00,19,5,49.85,20,3,1
15291,2026-03-01 10:00:00,20,12,119.22,18,1,0
15292,2026-03-01 10:00:00,54,1,88.06,25,1,0
15293,2026-03-01 10:00:00,55,44,129.54,23,3,0
15294,2026-03-01 10:00:00,62,22,30.72,16,1,0
15295,2026-03-01 10:00:00,24,38,169.9,20,3,0
15296,2026-03-01 10:00:00,53,51,127.9,20,1,0
15297,2026-03-01 10:00:00,43,19,163.43,7,2,1
15298,2026-03-01 10:00:00,39,16,102.59,25,2,0
15299,2026-03-01 10:00:00,35,31,129.57,19,0,0
15300,2026-03-01 10:00:00,61,51,67.94,16,2,0
15301,2026-03-01 10:00:00,53,3,84.78,20,1,0
15302,2026-03-01 10:00:00,43,23,71.83,26,2,0
15303,2026-03-01 10:00:00,24,42,86.51,26,2,0
15304,2026-03-01 10:00:00,61,59,76.1,22,0,0
15305,2026-03-01 10:00:00,68,18,183.71,23,0,0
15306,2026-03-01 10:00:00,51,26,61.65,14,3,0
15307,2026-03-01 10:00:00,43,13,93.05,15,5,0
15308,2026-03-01 10:00:00,63,58,123.42,14,2,0
15309,2026-03-01 10:00:00,26,18,181.8,16,0,0
15310,2026-03-01 10:00:00,57,3,126.07,17,1,0
15311,2026-03-01 10:00:00,52,58,169.63,14,0,0
15312,2026-03-01 10:00:00,62,23,172.07,18,0,0
15313,2026-03-01 10:00:00,54,3,121.56,18,3,1
