transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,channel,payment_method,membership_tier
13937,2023-02-18,CUST0257,Female,55,Home,5,227,1135,Online,E-Wallet,Silver
13938,2023-10-25,CUST0893,Female,55,Electronics,4,433,1732,Online,Cash,Silver
13939,2023-02-08,CUST0763,Male,26,Sports,3,130,390,Online,Cash,Silver
13940,2023-07-18,CUST0050,Female,36,Sports,4,161,644,Store,Cash,Silver
13941,2023-06-16,CUST1192,Female,37,Clothing,5,89,445,Online,Debit Card,Bronze
13942,2023-12-23,CUST0146,Female,23,Sports,5,238,1190,Store,E-Wallet,Gold
13943,2023-04-25,CUST0256,Male,22,Electronics,2,217,434,Store,E-Wallet,Silver
13944,2023-12-02,CUST0376,Male,47,Electronics,1,350,350,Online,E-Wallet,Silver
13945,2023-09-30,CUST0298,Female,28,Electronics,1,629,629,Online,E-Wallet,Gold
13946,2023-12-17,CUST0093,Female,63,Home,3,181,543,Store,Credit Card,Bronze
13947,2023-09-05,CUST0952,Male,37,Clothing,1,145,145,Online,Credit Card,Bronze
13948,2023-04-27,CUST0643,Male,63,Home,4,281,1124,Store,Cash,Bronze
13949,2023-03-13,CUST0755,Female,56,Sports,3,231,693,Store,Debit Card,Gold
13950,2023-09-16,CUST0205,Female,53,Clothing,3,97,291,Store,Cash,Silver
13951,2023-12-07,CUST1042,Female,65,Electronics,4,744,2976,Online,E-Wallet,Bronze
13952,2023-02-28,CUST0428,Female,66,Clothing,1,191,191,Online,Debit Card,Gold
13953,2023-05-18,CUST0103,Male,21,Sports,1,138,138,Store,E-Wallet,Silver
13954,2023-08-27,CUST0105,Male,53,Home,1,74,74,Online,E-Wallet,Gold
13955,2023-05-30,CUST0480,Female,51,Beauty,5,65,325,Store,Debit Card,Bronze
13956,2023-01-27,CUST0171,Female,35,Clothing,5,163,815,Online,Cash,Silver
13957,2023-03-18,CUST0880,Male,51,Home,3,243,729,Online,E-Wallet,Bronze
13958,2023-08-29,CUST0322,Female,31,Home,2,213,426,Store,Cash,Bronze
13959,2023-04-02,CUST0123,Male,29,Clothing,1,43,43,Online,Credit Card,Gold
13960,2023-06-07,CUST0423,Male,24,Electronics,1,668,668,Online,Credit Card,Gold
13961,2023-02-18,CUST0583,Male,24,Clothing,1,83,83,Store,Debit Card,Gold
13962,2023-04-24,CUST1200,Male,31,Beauty,5,71,355,Online,Credit Card,Gold
13963,2023-01-15,CUST0755,Female,47,Home,1,215,215,Store,Credit Card,Gold
13964,2023-04-24,CUST0692,Female,60,Beauty,1,49,49,Online,Cash,Bronze
13965,2023-05-02,CUST0772,Male,20,Sports,2,194,388,Store,Debit Card,Silver
13966,2023-03-20,CUST0154,Male,33,Home,4,214,856,Store,Debit Card,Gold
13967,2023-09-09,CUST1171,Male,19,Home,2,288,576,Store,Credit Card,Silver
13968,2023-03-20,CUST0857,Male,51,Sports,1,193,193,Store,Credit Card,Silver
13969,2023-10-04,CUST0305,Male,45,Beauty,3,101,303,Store,E-Wallet,Bronze
13970,2023-04-04,CUST0644,Male,53,Home,4,252,1008,Store,Debit Card,Silver
13971,2023-03-31,CUST0087,Male,42,Beauty,4,116,464,Store,E-Wallet,Silver
13972,2023-09-19,CUST0538,Female,30,Electronics,5,221,1105,Online,Cash,Bronze
13973,2023-01-24,CUST0012,Female,18,Sports,5,68,340,Store,Cash,Silver
13974,2023-11-14,CUST0230,Female,28,Beauty,5,20,100,Online,Debit Card,Silver
13975,2023-05-28,CUST1026,Male,52,Home,2,156,312,Store,Credit Card,Bronze
13976,2023-01-01,CUST0990,Male,49,Home,4,166,664,Store,Credit Card,Silver
13977,2023-09-14,CUST0488,Female,38,Home,1,260,260,Store,Cash,Gold
13978,2023-10-18,CUST0895,Male,28,Sports,4,166,664,Store,Cash,Silver
13979,2023-07-07,CUST0949,Female,43,Sports,5,233,1165,Store,Cash,Bronze
13980,2023-12-15,CUST0133,Female,42,Beauty,1,57,57,Online,Credit Card,Bronze
13981,2023-02-09,CUST0121,Male,62,Sports,3,237,711,Store,Cash,Bronze
13982,2023-08-25,CUST1092,Male,48,Clothing,1,78,78,Store,Debit Card,Silver
13983,2023-08-21,CUST0599,Male,42,Electronics,3,666,1998,Online,Credit Card,Gold
13984,2023-04-23,CUST1123,Female,56,Electronics,2,641,1282,Online,E-Wallet,Bronze
13985,2023-04-09,CUST0275,Female,46,Beauty,4,77,308,Online,Credit Card,Bronze
13986,2023-08-15,CUST0804,Female,31,Electronics,4,736,2944,Store,Cash,Bronze
13987,2023-02-18,CUST0743,Male,35,Beauty,1,22,22,Online,Cash,Bronze
13988,2023-03-24,CUST0831,Female,34,Clothing,1,188,188,Online,Debit Card,Silver
13989,2023-02-03,CUST0873,Female,45,Home,3,75,225,Online,Debit Card,Bronze
13990,2023-03-24,CUST0585,Female,48,Home,4,151,604,Online,Cash,Bronze
13991,2023-04-03,CUST1065,Male,45,Home,3,167,501,Online,Debit Card,Silver
13992,2023-10-06,CUST0001,Female,66,Sports,5,194,970,Online,Credit Card,Gold
13993,2023-04-25,CUST0355,Female,19,Home,5,116,580,Online,Cash,Silver
13994,2023-09-21,CUST0072,Female,35,Home,2,282,564,Store,Debit Card,Gold
13995,2023-02-06,CUST0086,Male,52,Beauty,4,119,476,Store,Cash,Gold
13996,2023-09-03,CUST0326,Female,38,Home,1,201,201,Store,Cash,Bronze
13997,2023-01-10,CUST1111,Female,44,Home,2,88,176,Online,Cash,Gold
13998,2023-04-18,CUST1052,Male,22,Electronics,1,557,557,Online,Debit Card,Gold
13999,2023-05-16,CUST1020,Female,63,Beauty,1,59,59,Store,Cash,Silver
14000,2023-06-10,CUST0153,Female,29,Electronics,5,341,1705,Store,Cash,Silver
14001,2023-04-06,CUST0923,Male,56,Beauty,3,84,252,Online,E-Wallet,Gold
14002,2023-02-20,CUST0435,Female,67,Clothing,2,83,166,Store,E-Wallet,Gold
14003,2023-06-14,CUST1004,Male,46,Beauty,3,53,159,Online,Cash,Bronze
14004,2023-01-18,CUST0969,Female,33,Home,3,158,474,Store,Debit Card,Silver
14005,2023-06-14,CUST0681,Male,22,Beauty,3,95,285,Store,Credit Card,Gold
14006,2023-10-30,CUST0958,Female,43,Sports,2,60,120,Store,E-Wallet,Gold
14007,2023-05-02,CUST0080,Female,38,Home,3,236,708,Store,Cash,Gold
14008,2023-05-05,CUST0427,Male,25,Clothing,4,112,448,Online,E-Wallet,Silver
14009,2023-07-13,CUST0696,Male,35,Clothing,2,96,192,Online,Credit Card,Silver
14010,2023-11-18,CUST0918,Female,37,Sports,4,118,472,Online,E-Wallet,Silver
14011,2023-02-16,CUST1002,Male,69,Sports,5,112,560,Online,Credit Card,Bronze
14012,2023-06-15,CUST1054,Female,68,Sports,1,148,148,Store,Debit Card,Silver
14013,2023-04-20,CUST0820,Male,34,Sports,1,114,114,Online,E-Wallet,Silver
14014,2023-11-03,CUST0923,Female,52,Home,2,77,154,Online,Cash,Bronze
14015,2023-06-29,CUST0039,Female,54,Clothing,4,161,644,Store,Cash,Gold
14016,2023-01-10,CUST0404,Male,55,Home,5,154,770,Store,Credit Card,Bronze
14017,2023-12-01,CUST1180,Female,68,Home,5,223,1115,Online,Credit Card,Gold
14018,2023-07-20,CUST0959,Female,44,Beauty,1,55,55,Online,E-Wallet,Gold
14019,2023-08-26,CUST1168,Male,61,Electronics,4,650,2600,Online,E-Wallet,Silver
14020,2023-12-14,CUST0771,Male,41,Electronics,1,653,653,Online,Credit Card,Silver
14021,2023-07-27,CUST0194,Female,45,Clothing,1,174,174,Online,Debit Card,Gold
14022,2023-09-09,CUST0417,Male,66,Sports,3,201,603,Store,Credit Card,Bronze
14023,2023-02-21,CUST0755,Male,52,Clothing,4,143,572,Online,Cash,Bronze
14024,2023-02-19,CUST0825,Male,28,Clothing,4,93,372,Online,Credit Card,Gold
14025,2023-12-09,CUST0157,Male,22,Home,5,108,540,Store,Credit Card,Bronze
14026,2023-10-31,CUST0472,Female,63,Clothing,5,134,670,Store,Cash,Bronze
14027,2023-10-21,CUST0658,Male,52,Sports,1,174,174,Online,Cash,Gold
14028,2023-01-28,CUST1098,Male,27,Home,5,194,970,Online,Credit Card,Bronze
14029,2023-09-01,CUST1118,Male,66,Beauty,4,91,364,Store,Debit Card,Gold
14030,2023-06-16,CUST0622,Female,27,Home,5,185,925,Store,E-Wallet,Bronze
14031,2023-07-09,CUST0658,Female,26,Clothing,5,83,415,Store,Credit Card,Gold
14032,2023-04-06,CUST1119,Male,19,Electronics,4,721,2884,Store,Cash,Silver
14033,2023-11-10,CUST0931,Female,46,Sports,2,204,408,Store,Cash,Silver
14034,2023-06-25,CUST0570,Male,29,Sports,2,102,204,Online,Cash,Silver
14035,2023-01-27,CUST0418,Male,68,Sports,2,91,182,Store,E-Wallet,Gold
14036,2023-12-30,CUST0131,Male,37,Home,3,218,654,Store,Credit Card,Silver
14037,2023-03-10,CUST0016,Male,47,Clothing,3,154,462,Online,Credit Card,Gold
14038,2023-04-25,CUST1088,Male,27,Electronics,5,677,3385,Online,E-Wallet,Gold
14039,2023-07-28,CUST0680,Female,35,Electronics,5,770,3850,Online,Credit Card,Silver
14040,2023-09-25,CUST0942,Female,67,Beauty,5,36,180,Store,Cash,Silver
14041,2023-08-10,CUST1043,Female,29,Home,5,106,530,Online,Debit Card,Bronze
14042,2023-09-02,CUST0812,Female,64,Electronics,3,209,627,Online,E-Wallet,Gold
14043,2023-06-13,CUST1086,Female,26,Electronics,2,325,650,Store,E-Wallet,Silver
14044,2023-10-04,CUST0924,Male,55,Beauty,1,119,119,Store,Cash,Bronze
14045,2023-11-07,CUST0884,Female,19,Clothing,4,193,772,Store,Debit Card,Bronze
14046,2023-04-28,CUST0268,Male,25,Beauty,1,75,75,Store,E-Wallet,Bronze
14047,2023-10-16,CUST0282,Male,36,Sports,3,214,642,Online,Cash,Gold
14048,2023-01-26,CUST0713,Female,34,Electronics,4,419,1676,Online,Debit Card,Silver
14049,2023-01-17,CUST0146,Female,57,Sports,5,201,1005,Online,Cash,Bronze
14050,2023-07-28,CUST1003,Male,48,Clothing,5,77,385,Online,E-Wallet,Gold
14051,2023-02-24,CUST0348,Male,49,Sports,3,159,477,Store,Cash,Gold
14052,2023-11-16,CUST0933,Male,60,Home,1,130,130,Store,Cash,Gold
14053,2023-02-01,CUST0524,Female,47,Clothing,3,154,462,Online,Debit Card,Bronze
14054,2023-12-18,CUST0415,Male,61,Electronics,5,559,2795,Store,E-Wallet,Bronze
14055,2023-05-28,CUST0309,Female,31,Clothing,4,40,160,Online,Cash,Gold
14056,2023-07-09,CUST0561,Female,45,Electronics,4,280,1120,Online,Credit Card,Silver
14057,2023-09-20,CUST0339,Male,42,Home,2,226,452,Online,Cash,Silver
14058,2023-05-24,CUST1125,Female,31,Clothing,3,152,456,Online,Credit Card,Silver
14059,2023-04-05,CUST0847,Female,60,Beauty,2,97,194,Store,Debit Card,Gold
14060,2023-01-30,CUST0010,Female,28,Home,5,225,1125,Online,E-Wallet,Bronze
14061,2023-06-21,CUST0177,Female,22,Home,5,250,1250,Online,Cash,Bronze
14062,2023-08-31,CUST0372,Female,37,Clothing,5,163,815,Store,E-Wallet,Gold
14063,2023-12-29,CUST0355,Female,43,Electronics,1,769,769,Store,E-Wallet,Silver
14064,2023-04-15,CUST0663,Female,24,Beauty,3,96,288,Store,Debit Card,Silver
14065,2023-01-17,CUST0243,Female,67,Sports,3,179,537,Store,E-Wallet,Gold
14066,2023-09-14,CUST0259,Female,23,Sports,3,97,291,Store,Credit Card,Silver
14067,2023-07-28,CUST0890,Male,64,Home,4,212,848,Online,Cash,Gold
14068,2023-03-08,CUST0236,Female,51,Electronics,3,216,648,Online,Debit Card,Silver
14069,2023-09-23,CUST0810,Female,23,Home,2,254,508,Online,E-Wallet,Silver
14070,2023-06-14,CUST0376,Female,64,Home,3,214,642,Store,Credit Card,Silver
14071,2023-10-13,CUST0752,Male,24,Sports,4,172,688,Online,Cash,Bronze
14072,2023-08-18,CUST0545,Female,60,Electronics,4,540,2160,Online,Cash,Gold
14073,2023-02-18,CUST0757,Male,59,Beauty,3,90,270,Online,Cash,Bronze
14074,2023-04-30,CUST0592,Male,38,Clothing,3,128,384,Online,E-Wallet,Bronze
14075,2023-09-27,CUST0433,Male,49,Beauty,4,110,440,Store,Debit Card,Bronze
14076,2023-06-06,CUST0870,Male,53,Sports,1,69,69,Online,Cash,Gold
14077,2023-02-19,CUST1190,Male,39,Clothing,4,119,476,Store,Credit Card,Bronze
14078,2023-04-03,CUST0660,Male,36,Home,1,157,157,Store,Credit Card,Gold
14079,2023-06-13,CUST1120,Male,36,Beauty,1,98,98,Store,Debit Card,Silver
14080,2023-05-03,CUST1040,Female,28,Sports,1,116,116,Store,Cash,Silver
14081,2023-10-18,CUST0073,Male,18,Electronics,1,555,555,Online,Cash,Silver
14082,2023-11-19,CUST1152,Male,67,Sports,2,241,482,Online,Cash,Bronze
14083,2023-10-07,CUST0273,Female,55,Home,5,215,1075,Store,E-Wallet,Gold
14084,2023-09-08,CUST0155,Female,61,Electronics,2,644,1288,Store,Cash,Bronze
14085,2023-06-06,CUST0760,Male,67,Beauty,3,75,225,Online,Cash,Gold
14086,2023-02-24,CUST0431,Male,53,Sports,4,111,444,Store,E-Wallet,Silver
14087,2023-07-30,CUST0437,Male,46,Sports,4,70,280,Store,Cash,Gold
14088,2023-03-20,CUST0816,Male,57,Home,3,85,255,Online,Debit Card,Silver
14089,2023-02-14,CUST0090,Female,19,Sports,3,183,549,Store,Debit Card,Gold
14090,2023-05-29,CUST0090,Male,36,Home,2,83,166,Online,Cash,Bronze
14091,2023-12-12,CUST0790,Male,54,Beauty,4,106,424,Store,E-Wallet,Silver
14092,2023-08-11,CUST0662,Male,50,Sports,1,65,65,Store,E-Wallet,Bronze
14093,2023-10-08,CUST0379,Female,61,Home,3,177,531,Store,Cash,Silver
14094,2023-12-15,CUST0198,Female,42,Home,3,177,531,Online,Credit Card,Gold
14095,2023-08-05,CUST1127,Male,25,Home,1,132,132,Store,Debit Card,Bronze
14096,2023-10-09,CUST0007,Male,40,Home,5,261,1305,Online,Cash,Silver
14097,2023-02-23,CUST1092,Female,25,Home,5,88,440,Online,Cash,Gold
14098,2023-06-24,CUST0128,Male,25,Beauty,5,45,225,Online,Debit Card,Bronze
14099,2023-08-08,CUST0917,Female,49,Beauty,1,59,59,Store,Debit Card,Silver
14100,2023-11-27,CUST0484,Male,40,Beauty,1,67,67,Online,Credit Card,Bronze
14101,2023-12-27,CUST0402,Female,43,Electronics,4,523,2092,Online,Cash,Bronze
14102,2023-01-05,CUST1126,Female,55,Sports,5,74,370,Online,Debit Card,Bronze
14103,2023-06-19,CUST1128,Female,28,Electronics,2,314,628,Store,Cash,Bronze
14104,2023-02-17,CUST0585,Female,37,Clothing,1,42,42,Online,Credit Card,Silver
14105,2023-10-17,CUST0128,Female,40,Sports,1,161,161,Online,Debit Card,Bronze
14106,2023-05-02,CUST0675,Female,23,Home,2,173,346,Online,E-Wallet,Gold
14107,2023-07-22,CUST0065,Female,29,Home,2,264,528,Online,Credit Card,Bronze
14108,2023-07-10,CUST0311,Male,37,Clothing,1,180,180,Store,Cash,Silver
14109,2023-01-03,CUST0017,Female,45,Clothing,1,57,57,Online,Debit Card,Bronze
14110,2023-10-16,CUST0846,Female,54,Beauty,4,65,260,Online,Cash,Bronze
14111,2023-10-10,CUST0655,Male,67,Beauty,2,42,84,Online,Credit Card,Silver
14112,2023-06-06,CUST0101,Female,62,Home,1,120,120,Online,Credit Card,Silver
14113,2023-08-26,CUST0065,Male,26,Electronics,3,404,1212,Store,Debit Card,Gold
14114,2023-07-12,CUST0868,Female,67,Beauty,2,88,176,Online,Debit Card,Silver
14115,2023-04-23,CUST0495,Female,30,Beauty,1,78,78,Store,Debit Card,Silver
14116,2023-02-14,CUST0883,Female,54,Beauty,1,28,28,Online,Debit Card,Silver
14117,2023-01-10,CUST1180,Male,38,Sports,3,184,552,Store,E-Wallet,Bronze
14118,2023-01-25,CUST0192,Female,18,Home,4,281,1124,Online,Credit Card,Silver
14119,2023-05-08,CUST1084,Female,41,Beauty,1,97,97,Store,Cash,Gold
14120,2023-12-11,CUST0299,Male,21,Beauty,2,75,150,Store,Credit Card,Gold
14121,2023-07-25,CUST0512,Female,28,Clothing,4,93,372,Store,Debit Card,Gold
14122,2023-07-14,CUST0782,Male,19,Electronics,4,767,3068,Online,Cash,Bronze
14123,2023-06-26,CUST1099,Female,53,Home,4,172,688,Store,E-Wallet,Gold
14124,2023-06-21,CUST0232,Female,21,Sports,5,149,745,Store,Credit Card,Silver
14125,2023-08-26,CUST0851,Female,43,Sports,2,131,262,Online,Debit Card,Silver
14126,2023-06-12,CUST0421,Male,36,Electronics,5,749,3745,Online,Debit Card,Gold
14127,2023-06-14,CUST1128,Male,52,Beauty,1,26,26,Online,Debit Card,Silver
14128,2023-07-14,CUST0298,Female,59,Sports,5,90,450,Online,E-Wallet,Silver
14129,2023-12-20,CUST0429,Female,32,Electronics,5,214,1070,Store,Credit Card,Gold
14130,2023-12-10,CUST0714,Male,26,Beauty,2,54,108,Store,Debit Card,Gold
14131,2023-01-08,CUST0534,Female,26,Sports,1,191,191,Store,Cash,Gold
14132,2023-10-02,CUST0462,Female,19,Electronics,5,797,3985,Store,Debit Card,Bronze
14133,2023-08-09,CUST0763,Male,37,Beauty,3,41,123,Online,Debit Card,Gold
14134,2023-07-15,CUST0077,Male,57,Clothing,1,125,125,Store,Debit Card,Gold
14135,2023-06-12,CUST0934,Male,23,Beauty,3,96,288,Online,Credit Card,Gold
14136,2023-11-20,CUST0426,Female,56,Beauty,3,115,345,Store,Debit Card,Bronze
14137,2023-08-29,CUST0220,Female,54,Home,4,94,376,Online,Cash,Silver
14138,2023-09-04,CUST0043,Male,30,Clothing,3,116,348,Store,Cash,Bronze
14139,2023-04-27,CUST0979,Male,24,Beauty,5,83,415,Store,E-Wallet,Gold
14140,2023-03-11,CUST0211,Male,40,Sports,3,224,672,Store,Debit Card,Silver
14141,2023-06-03,CUST0082,Male,24,Electronics,1,398,398,Store,Cash,Silver
14142,2023-11-25,CUST1188,Male,18,Sports,4,246,984,Store,Debit Card,Gold
14143,2023-08-24,CUST0627,Female,26,Electronics,5,511,2555,Online,E-Wallet,Bronze
14144,2023-04-22,CUST1192,Female,41,Sports,1,103,103,Store,E-Wallet,Bronze
14145,2023-09-17,CUST0613,Male,63,Beauty,1,69,69,Store,E-Wallet,Silver
14146,2023-01-30,CUST0899,Male,19,Home,5,277,1385,Store,Credit Card,Gold
14147,2023-11-21,CUST0423,Female,49,Clothing,1,41,41,Store,Cash,Gold
14148,2023-05-24,CUST0301,Male,20,Electronics,1,600,600,Online,E-Wallet,Bronze
14149,2023-10-21,CUST0190,Male,18,Clothing,3,59,177,Online,Debit Card,Bronze
14150,2023-02-18,CUST0548,Female,34,Clothing,5,154,770,Online,Credit Card,Bronze
14151,2023-06-03,CUST0491,Male,30,Home,5,275,1375,Online,Cash,Bronze
14152,2023-02-06,CUST0697,Male,43,Electronics,1,598,598,Store,Debit Card,Silver
14153,2023-07-13,CUST1122,Male,54,Clothing,1,94,94,Online,Debit Card,Bronze
14154,2023-05-12,CUST1048,Male,65,Electronics,1,737,737,Online,E-Wallet,Silver
14155,2023-07-04,CUST0365,Male,66,Electronics,5,352,1760,Store,Credit Card,Gold
14156,2023-11-10,CUST0758,Male,43,Sports,2,138,276,Store,Credit Card,Gold
14157,2023-07-15,CUST1042,Male,26,Electronics,5,772,3860,Online,Debit Card,Gold
14158,2023-11-17,CUST0267,Female,22,Clothing,4,162,648,Online,Credit Card,Silver
14159,2023-06-12,CUST0551,Male,35,Home,2,246,492,Online,Cash,Gold
14160,2023-12-16,CUST0152,Female,50,Home,4,237,948,Online,Credit Card,Bronze
14161,2023-03-06,CUST0754,Male,28,Electronics,5,206,1030,Store,Debit Card,Gold
14162,2023-08-06,CUST0811,Male,54,Sports,2,180,360,Online,Cash,Silver
14163,2023-08-01,CUST0337,Male,57,Sports,4,72,288,Store,E-Wallet,Gold
14164,2023-03-27,CUST0224,Female,31,Home,5,170,850,Online,Debit Card,Bronze
14165,2023-07-20,CUST0638,Male,42,Sports,1,107,107,Store,Credit Card,Silver
14166,2023-04-10,CUST0134,Female,56,Home,1,158,158,Online,Cash,Gold
14167,2023-08-23,CUST0497,Female,31,Home,2,193,386,Store,Debit Card,Bronze
14168,2023-06-20,CUST0871,Male,26,Home,4,242,968,Online,E-Wallet,Gold
14169,2023-11-26,CUST0079,Female,53,Clothing,1,97,97,Store,Cash,Gold
14170,2023-10-04,CUST0539,Male,37,Clothing,1,131,131,Online,Cash,Bronze
14171,2023-02-11,CUST0032,Male,69,Sports,4,192,768,Store,Cash,Gold
14172,2023-09-25,CUST0923,Male,31,Beauty,2,29,58,Online,E-Wallet,Silver
14173,2023-12-05,CUST0836,Male,44,Clothing,4,193,772,Store,Debit Card,Gold
14174,2023-07-20,CUST0937,Male,39,Clothing,1,162,162,Store,Debit Card,Bronze
14175,2023-07-06,CUST0215,Male,64,Electronics,4,759,3036,Online,Credit Card,Bronze
14176,2023-11-08,CUST0624,Male,58,Sports,5,75,375,Store,Cash,Silver
14177,2023-01-24,CUST1021,Female,67,Electronics,1,673,673,Store,Cash,Silver
14178,2023-08-24,CUST0372,Female,22,Clothing,1,146,146,Store,Debit Card,Gold
14179,2023-11-05,CUST0760,Male,39,Electronics,2,378,756,Online,Debit Card,Silver
14180,2023-12-02,CUST0678,Female,65,Electronics,4,392,1568,Online,E-Wallet,Bronze
14181,2023-09-24,CUST0599,Male,31,Beauty,5,35,175,Online,Debit Card,Silver
14182,2023-05-30,CUST1180,Female,62,Electronics,4,324,1296,Online,Credit Card,Silver
14183,2023-09-13,CUST0707,Male,57,Home,3,135,405,Online,E-Wallet,Silver
14184,2023-11-02,CUST0100,Male,62,Home,3,188,564,Store,Cash,Gold
14185,2023-01-30,CUST0085,Female,35,Sports,3,171,513,Store,Debit Card,Gold
14186,2023-08-30,CUST0864,Male,37,Electronics,4,557,2228,Store,Debit Card,Bronze
14187,2023-06-19,CUST0307,Male,34,Electronics,1,562,562,Online,E-Wallet,Gold
14188,2023-02-26,CUST0573,Female,51,Home,4,114,456,Store,Debit Card,Gold
14189,2023-02-05,CUST0299,Female,60,Home,5,299,1495,Online,Debit Card,Bronze
14190,2023-09-04,CUST0147,Male,48,Electronics,2,575,1150,Online,Debit Card,Bronze
14191,2023-03-27,CUST1198,Male,44,Electronics,1,295,295,Store,Debit Card,Silver
14192,2023-01-18,CUST0376,Male,31,Electronics,4,303,1212,Online,Debit Card,Silver
14193,2023-10-08,CUST0982,Male,28,Beauty,4,98,392,Store,Cash,Bronze
14194,2023-09-01,CUST1003,Male,25,Sports,2,183,366,Store,Cash,Bronze
14195,2023-07-14,CUST0853,Female,50,Beauty,4,85,340,Online,E-Wallet,Bronze
14196,2023-07-02,CUST0485,Female,21,Clothing,1,162,162,Online,Debit Card,Silver
14197,2023-06-26,CUST0046,Male,22,Beauty,4,34,136,Online,Cash,Bronze
14198,2023-04-27,CUST1026,Male,51,Sports,5,182,910,Online,Cash,Gold
14199,2023-03-01,CUST1119,Female,65,Sports,3,246,738,Store,E-Wallet,Silver
14200,2023-07-08,CUST1163,Male,65,Beauty,3,24,72,Online,E-Wallet,Gold
14201,2023-12-26,CUST0165,Female,35,Home,1,125,125,Online,Credit Card,Bronze
14202,2023-01-14,CUST0804,Female,42,Sports,4,59,236,Store,Credit Card,Gold
14203,2023-02-16,CUST0451,Male,18,Clothing,1,159,159,Online,E-Wallet,Silver
14204,2023-06-09,CUST1113,Male,59,Sports,1,154,154,Online,Cash,Gold
14205,2023-07-24,CUST1092,Male,35,Home,1,268,268,Online,Debit Card,Gold
14206,2023-08-19,CUST0999,Female,45,Sports,1,183,183,Store,Credit Card,Silver
14207,2023-06-23,CUST1081,Female,31,Beauty,3,88,264,Online,E-Wallet,Silver
14208,2023-04-06,CUST0563,Female,52,Electronics,5,424,2120,Online,Credit Card,Bronze
14209,2023-04-03,CUST0754,Male,25,Electronics,5,480,2400,Online,Credit Card,Silver
14210,2023-04-11,CUST0746,Female,56,Clothing,4,123,492,Online,E-Wallet,Gold
14211,2023-02-18,CUST0764,Female,40,Clothing,4,66,264,Store,Debit Card,Bronze
14212,2023-11-02,CUST1195,Female,64,Home,1,254,254,Store,Cash,Bronze
14213,2023-07-01,CUST0143,Male,35,Electronics,3,712,2136,Online,Debit Card,Bronze
14214,2023-04-11,CUST0036,Male,22,Clothing,4,178,712,Store,Credit Card,Gold
14215,2023-04-06,CUST0613,Female,39,Beauty,1,46,46,Store,Debit Card,Bronze
14216,2023-01-07,CUST0543,Male,68,Home,1,182,182,Store,Cash,Silver
14217,2023-10-13,CUST1092,Female,57,Sports,2,63,126,Store,E-Wallet,Silver
14218,2023-07-26,CUST1177,Female,30,Home,4,106,424,Online,Credit Card,Bronze
14219,2023-06-09,CUST0453,Male,65,Home,3,68,204,Store,Credit Card,Bronze
14220,2023-04-08,CUST0493,Female,31,Home,5,235,1175,Online,Credit Card,Silver
14221,2023-09-08,CUST0945,Female,65,Clothing,5,91,455,Online,Credit Card,Gold
14222,2023-10-06,CUST0785,Female,56,Clothing,5,126,630,Store,E-Wallet,Gold
14223,2023-10-07,CUST0646,Female,48,Electronics,5,206,1030,Online,E-Wallet,Gold
14224,2023-12-04,CUST0753,Female,58,Sports,1,79,79,Online,Credit Card,Silver
14225,2023-07-13,CUST0688,Male,48,Sports,3,56,168,Store,Cash,Bronze
14226,2023-06-15,CUST0100,Female,37,Beauty,2,76,152,Store,Credit Card,Bronze
14227,2023-01-11,CUST0469,Male,31,Beauty,4,66,264,Store,Debit Card,Bronze
14228,2023-09-20,CUST0467,Female,40,Home,4,148,592,Store,Cash,Gold
14229,2023-03-31,CUST1073,Female,34,Home,4,144,576,Online,Cash,Bronze
14230,2023-02-06,CUST0503,Female,27,Electronics,3,603,1809,Online,Debit Card,Silver
14231,2023-06-23,CUST1028,Male,59,Beauty,1,41,41,Store,Cash,Bronze
14232,2023-11-09,CUST0165,Female,66,Electronics,2,265,530,Store,Cash,Gold
14233,2023-10-27,CUST0173,Male,34,Sports,4,56,224,Store,Debit Card,Bronze
14234,2023-04-12,CUST0200,Female,18,Clothing,3,145,435,Online,Debit Card,Gold
14235,2023-05-11,CUST0341,Female,26,Beauty,3,97,291,Online,Credit Card,Bronze
14236,2023-12-07,CUST0363,Male,49,Beauty,1,35,35,Online,Cash,Bronze
14237,2023-01-09,CUST1115,Female,58,Clothing,1,119,119,Store,E-Wallet,Silver
14238,2023-01-23,CUST0628,Female,30,Clothing,5,141,705,Online,Credit Card,Silver
14239,2023-05-01,CUST1170,Female,24,Electronics,5,622,3110,Online,Cash,Gold
14240,2023-08-17,CUST0956,Female,43,Electronics,1,386,386,Online,Debit Card,Gold
14241,2023-11-29,CUST0353,Female,41,Home,4,140,560,Store,Debit Card,Silver
14242,2023-06-13,CUST0473,Female,36,Clothing,2,118,236,Online,E-Wallet,Gold
14243,2023-07-19,CUST0586,Female,34,Electronics,4,348,1392,Store,Debit Card,Silver
14244,2023-03-15,CUST0900,Male,65,Electronics,3,715,2145,Store,Debit Card,Bronze
14245,2023-12-15,CUST0035,Male,22,Electronics,3,594,1782,Online,Cash,Bronze
14246,2023-09-15,CUST0020,Female,37,Home,2,84,168,Store,Cash,Bronze
14247,2023-10-30,CUST0077,Male,20,Home,4,164,656,Store,Debit Card,Gold
14248,2023-07-01,CUST0604,Male,20,Beauty,1,46,46,Online,E-Wallet,Gold
14249,2023-04-19,CUST0431,Female,66,Sports,3,213,639,Online,Credit Card,Gold
